281	2	779
281	3	500
282	3	166,245,320
283	6	232
283	7	742
283	8	84,216
284	5	29,216,244,375
285	3	298
286	1	519
286	2	261,851
286	5	717,949
287	10	419
288	4	730
290	7	730
290	8	397
290	10	303,728
291	4	429
292	10	411,454,519
293	5	307,496
294	2	109,375
294	4	135
295	1	36,663
295	5	500
295	8	237,251
295	9	974
296	1	303
296	6	535
297	2	307
297	7	535,908
298	3	738,763
298	4	738
298	6	232
298	9	562
299	1	429
299	7	371,820
301	10	84,579,786
302	1	763
302	2	398
302	4	271
302	7	417
303	4	472
303	8	519
303	9	206,562
304	1	109,459
304	7	156
305	1	237,525
305	3	642
305	4	500
305	6	232,664,942
305	10	319
306	1	375,742
306	5	174,801
308	1	237
308	7	29
309	1	535
309	3	500
310	5	684
310	7	502
310	8	303,728
310	10	459
311	7	763
312	9	417
314	3	29
314	6	525,562
314	10	153,500
319	7	500
319	8	743
320	9	535
321	9	429
322	2	419
322	7	331,961
323	8	427
325	3	500
325	8	232
326	6	156,243,303,728
327	4	579
327	6	146,527,592
327	8	664
328	6	166,245,320
330	6	109,562
330	7	153
331	2	271,525
331	5	216
332	4	636,831
332	8	946
332	10	500
333	2	165
334	1	243,279,824
335	5	298
337	3	261,472,808,895
338	1	738,813
338	4	109,371
338	9	120,594
339	8	439
340	2	237
340	4	496
340	8	524,579,786
340	9	109
341	4	432
342	2	303,419,728
342	3	770
342	5	84
343	1	120,594,775,846
343	5	496
343	6	216
343	8	739
344	2	419
344	8	303,371
345	6	535
346	5	592
347	6	371,579
348	7	190,358,725
348	8	538,739,779,978
349	1	340,579,636,831
349	7	237
350	7	664,949
350	10	535
351	6	84
351	7	967
353	1	519
353	4	738
354	5	36,253,298,369
355	7	97
357	7	553
358	10	946
359	3	949
360	3	419
360	6	397
360	9	627
360	10	572
361	5	636,831
362	6	496
362	10	664
363	2	97
364	7	592
366	9	429
367	4	156,500
367	6	742
367	8	109,621
367	10	62,562
368	2	165
368	6	496
369	10	22
371	1	779
371	4	572
372	2	216,219,417,500
372	4	271
372	8	692
373	5	97
374	5	519
374	9	206,562
375	4	500
376	2	156
376	3	209,432,904
376	8	216,234
379	1	789
379	5	109,271
380	8	908,974
381	7	609,839,916
381	10	459
382	3	216,397
382	5	36,417
383	2	738
384	4	374,763
384	8	432
384	10	216,234
385	5	411,454,779
385	8	303,728
385	10	652
386	6	29,303,728
387	4	243,279,763,824
387	5	562
387	10	28,609,839,916
388	2	636,831
388	3	375
388	9	652
389	2	303,500,728
389	9	261,895
390	1	836
391	2	66
391	6	474,644
391	9	52,419
391	10	563
392	1	808
392	6	684
392	9	623,846
392	10	187,439,663
393	2	562,636,831
393	9	500
395	1	251,500,522
395	5	525
395	9	739,974
396	2	623
398	3	487
398	7	642
398	10	734
399	1	781
399	6	206,369,562
400	8	908
402	6	216,516,711
402	7	165,487,779
402	9	216,734
402	10	10
403	1	28,779
403	10	201
406	2	398,592
406	8	439
407	3	439,472
407	4	500,519
407	8	244,538,978
409	8	579
411	10	663
412	1	130,166,245,730
414	3	244
415	4	730
415	10	97
416	1	397
416	4	244,397
416	9	636,831
418	4	29,156
419	3	109
419	5	904
419	6	371,855
420	2	209,397
420	10	519
421	9	156
422	1	943
422	7	271
422	10	109
423	1	219,500
423	5	663,779
423	7	419,692
424	5	94,219,820
424	6	29,692
424	10	500
425	2	432
425	6	865
426	6	460
427	1	109,946
429	3	419
429	4	32,727
429	6	319
430	1	109,216
431	1	500
431	3	454
431	4	166,245,320,500
432	6	516,579,711
433	1	28,298,877
433	5	649
433	6	417
434	8	908
435	5	500,519
435	10	94,609,820,839
436	4	97
437	1	288,459
437	10	460
438	3	251,522,652
438	9	261,895
439	4	221,500
439	9	244
440	4	303,664,728
443	9	763
446	4	733,779
446	5	439
446	9	974
448	2	781
448	7	190,358,369,725
449	5	216,663
450	8	271,519
451	7	109,307
452	2	417,419
452	6	730
452	10	652
453	2	29,663
454	1	36
454	10	303,728
455	1	553
455	4	419,432
455	10	32
456	6	387
457	10	29
458	8	500
459	4	717,949
459	6	251
459	10	62,156
460	5	496
460	6	432
462	5	575,952
463	1	459
463	6	949
464	2	579,786
464	4	530,531,621
464	7	36
465	3	28,779
465	4	29,865
466	4	97,763
467	7	997
468	6	524
468	10	251,522
469	3	500,730
469	4	156,375
471	4	29
471	9	623
472	1	303,728,779
472	3	730,789,908
472	6	375,609,839,916
473	10	243,340,949
474	2	109
475	1	298
476	5	340
476	9	579,786
477	3	94,820
478	10	535
479	3	763
479	6	730
480	2	216,516,711
480	10	303,728,763
481	5	553
482	7	397,946
483	5	487,738
484	1	165
484	5	519
485	1	789
485	3	84
485	4	521
485	6	779
485	10	171,843
486	4	636,831
487	1	459
487	3	738
487	6	434,507,820
489	5	519
489	6	300
491	2	663
491	9	636,831,929
491	10	500
492	1	663
492	3	500,535
492	6	572
492	8	454
493	2	397
493	3	28,500,877
493	7	44,469
493	9	307
494	3	216,298
494	7	156
495	7	519
496	6	251,324,738
498	2	303
498	9	519
